city,state,permalink,created_at,lat,long,zika_cases,color
Massachusetts,United States,United_States_Massachusetts_20160525,2016-05-25 00:00:00,42.4072,-71.3824,1.0,2
Quevedo,Ecuador,Ecuador_Los_Rios_Quevedo_20160525,2016-05-25 00:00:00,-1.0225,-79.4604,1.00213412662,0
Guayas,Ecuador,Ecuador_Guayas_20160525,2016-05-25 00:00:00,-1.9575,-79.9193,1.03201189937,0
Manta,Ecuador,Ecuador_Manabi_Manta_20160525,2016-05-25 00:00:00,-0.9677,-80.7089,1.02774364612,0
New York,United States,United_States_New_York_20160525,2016-05-25 00:00:00,40.7128,-74.0059,1.0,2
Montecristi,Ecuador,Ecuador_Manabi_Montecristi_20160525,2016-05-25 00:00:00,-1.0469,-80.6577,1.00426825325,0
Colorado,United States,United_States_Colorado_20160525,2016-05-25 00:00:00,39.5501,-105.7821,1.0,2
Santa Elena,Ecuador,Ecuador_Santa_Elena_20160525,2016-05-25 00:00:00,-2.1935,-80.5438,1.00213412662,0
New Jersey,United States,United_States_New_Jersey_20160525,2016-05-25 00:00:00,40.0583,-74.4057,1.0,2
Maine,United States,United_States_Maine_20160525,2016-05-25 00:00:00,45.2538,-69.4455,1.0,2
New Hampshire,United States,United_States_New_Hampshire_20160525,2016-05-25 00:00:00,43.1939,-71.5724,1.0,2
Mississippi,United States,United_States_Mississippi_20160525,2016-05-25 00:00:00,32.3547,-89.3985,1.0,2
Carchi,Ecuador,Ecuador_Carchi_20160525,2016-05-25 00:00:00,0.6626,-78.0195,1.00426825325,0
Cotopaxi,Ecuador,Ecuador_Cotopaxi_20160525,2016-05-25 00:00:00,-0.6838,-78.4372,1.00213412662,0
District of Columbia,United States,United_States_District_of_Columbia_20160525,2016-05-25 00:00:00,38.9072,-77.0369,1.0,2
American Samoa,United States,United_States_American_Samoa_20160525,2016-05-25 00:00:00,-14.271,-170.1322,1.03628015262,0
Cuenca,Ecuador,Ecuador_Azuay_Cuenca_20160525,2016-05-25 00:00:00,-2.9001,-79.0059,1.00213412662,0
Orellana Joya de los Sachas,Ecuador,Ecuador_Orellana_Joya_de_los_Sachas_20160525,2016-05-25 00:00:00,-0.3014,-76.8571,1.00213412662,0
Chunchi,Ecuador,Ecuador_Chimborazo_Chunchi_20160525,2016-05-25 00:00:00,-2.2898,-78.9218,1.00213412662,0
California,United States,United_States_California_20160525,2016-05-25 00:00:00,36.7783,-119.4179,1.0,2
Alagoas,Brazil,Brazil_Alagoas_20160528,2016-05-28 00:00:00,-9.5713058,-36.7819505,8.9368169178,0
El Reten,Colombia,Colombia_Magdalena_El_Reten_20160528,2016-05-28 00:00:00,10.611793,-74.269383,1.00384142792,0
Independencia,Dominican Republic,Dominican_Republic_Independencia_20160528,2016-05-28 00:00:00,18.4127,-71.6199,1.01749983832,0
Puerto Alegria,Colombia,Colombia_Amazonas_Puerto_Alegria_20160528,2016-05-28 00:00:00,-1.0056,-74.0143,1.0,2
Cajibio,Colombia,Colombia_Cauca_Cajibio_20160528,2016-05-28 00:00:00,2.621916,-76.571608,1.00021341266,0
Cota,Colombia,Colombia_Cundinamarca_Cota_20160528,2016-05-28 00:00:00,4.809271,-74.103121,1.00042682532,0
Giron,Colombia,Colombia_Santander_Giron_20160528,2016-05-28 00:00:00,7.074,-73.1693,1.1598460842,0
El Penon,Colombia,Colombia_Santander_El_Penon_20160528,2016-05-28 00:00:00,6.2236,-75.1783,1.0,3
Barahona,Dominican Republic,Dominican_Republic_Barahona_20160528,2016-05-28 00:00:00,18.1922,-71.2399,1.01216452176,0
Giraldo,Colombia,Colombia_Antioquia_Giraldo_20160528,2016-05-28 00:00:00,6.68301,-75.98203,1.0,0
Cisneros,Colombia,Colombia_Antioquia_Cisneros_20160528,2016-05-28 00:00:00,6.538376,-75.087067,1.0,0
Guatica,Colombia,Colombia_Risaralda_Guatica_20160528,2016-05-28 00:00:00,5.3164,-75.7994,1.0,3
La Altagracia,Dominican Republic,Dominican_Republic_La_Altagracia_20160528,2016-05-28 00:00:00,18.585,-68.6201,1.00939015715,0
Venecia,Colombia,Colombia_Antioquia_Venecia_20160528,2016-05-28 00:00:00,4.5927121,-74.1379427,1.0,0
El Carmen De Atrato,Colombia,Colombia_Choco_El_Carmen_De_Atrato_20160528,2016-05-28 00:00:00,5.8847699,-76.22023,1.0,3
Balboa,Colombia,Colombia_Risaralda_Balboa_20160528,2016-05-28 00:00:00,2.0407,-77.2166,1.02112785359,1
Sitionuevo,Colombia,Colombia_Magdalena_Sitionuevo_20160528,2016-05-28 00:00:00,10.77525,-74.71955,1.00597555455,0
Bagado,Colombia,Colombia_Choco_Bagado_20160528,2016-05-28 00:00:00,5.41139,-76.416372,1.0,3
Santo Domingo,Dominican Republic,Dominican_Republic_Santo_Domingo_20160528,2016-05-28 00:00:00,18.4861,-69.9312,1.5153915799,0
Buenavista,Colombia,Colombia_Boyaca_Buenavista_20160528,2016-05-28 00:00:00,8.680399,-75.254316,1.00021341266,0
Madrid,Colombia,Colombia_Cundinamarca_Madrid_20160528,2016-05-28 00:00:00,4.733779,-74.2627569,1.00042682532,0
Envigado,Colombia,Colombia_Antioquia_Envigado_20160528,2016-05-28 00:00:00,6.1696109,-75.5873636,1.00234753929,0
Barahona,Dominican Republic,Dominican_Republic_Barahona_20160528,2016-05-28 00:00:00,18.1922,-71.2399,1.01216452176,0
San Juan De Uraba,Colombia,Colombia_Antioquia_San_Juan_De_Uraba_20160528,2016-05-28 00:00:00,8.7624549,-76.526738,1.00426825325,0
Colon,Colombia,Colombia_Putumayo_Colon_20160528,2016-05-28 00:00:00,1.190067,-76.972863,1.0,0
El Playon,Colombia,Colombia_Santander_El_Playon_20160528,2016-05-28 00:00:00,7.4705,-73.2032,1.01728642566,0
Barahona,Dominican Republic,Dominican_Republic_Barahona_20160528,2016-05-28 00:00:00,18.1922,-71.2399,1.01216452176,0
Barahona,Dominican Republic,Dominican_Republic_Barahona_20160528,2016-05-28 00:00:00,18.1922,-71.2399,1.01216452176,0
Tangua,Colombia,Colombia_Narino_Tangua_20160528,2016-05-28 00:00:00,1.0946,-77.3942,1.0,2
Sasaima,Colombia,Colombia_Cundinamarca_Sasaima_20160528,2016-05-28 00:00:00,4.963945,-74.434042,1.01429864839,1
Independencia,Dominican Republic,Dominican_Republic_Independencia_20160528,2016-05-28 00:00:00,18.4127,-71.6199,1.01749983832,0
Pernambuco,Brazil,Brazil_Pernambuco_20160528,2016-05-28 00:00:00,-8.8137173,-36.954107,3.78930349867,0
Independencia,Dominican Republic,Dominican_Republic_Independencia_20160528,2016-05-28 00:00:00,18.4127,-71.6199,1.01749983832,0
Yondo,Colombia,Colombia_Antioquia_Yondo_20160528,2016-05-28 00:00:00,7.0081406,-73.9100623,1.00234753929,0
Arboleda,Colombia,Colombia_Narino_Arboleda_20160528,2016-05-28 00:00:00,1.3667,-77.4167,1.0,2
Hato,Colombia,Colombia_Santander_Hato_20160528,2016-05-28 00:00:00,6.5441,-73.3082,1.0,3
Altamira,Colombia,Colombia_Huila_Altamira_20160528,2016-05-28 00:00:00,3.54867,-76.13723,1.01728642566,0
Guachene,Colombia,Colombia_Cauca_Guachene_20160528,2016-05-28 00:00:00,3.1329159,-76.393794,1.0,3
Medio Baudo,Colombia,Colombia_Choco_Medio_Baudo_20160528,2016-05-28 00:00:00,5.1334095,-76.964306,1.00021341266,0
Santo Domingo,Dominican Republic,Dominican_Republic_Santo_Domingo_20160528,2016-05-28 00:00:00,18.4861,-69.9312,1.5153915799,0
Caicedonia,Colombia,Colombia_Valle_Del_Cauca_Caicedonia_20160528,2016-05-28 00:00:00,4.3329,-75.8271,1.01003039514,0
Independencia,Dominican Republic,Dominican_Republic_Independencia_20160528,2016-05-28 00:00:00,18.4127,-71.6199,1.01749983832,0
Distraccion,Colombia,Colombia_Guajira_Distraccion_20160528,2016-05-28 00:00:00,10.89732,-72.88412,1.00320118994,0
Cogua,Colombia,Colombia_Cundinamarca_Cogua_20160528,2016-05-28 00:00:00,5.061241,-73.976408,1.0,2
San Jeronimo,Colombia,Colombia_Antioquia_San_Jeronimo_20160528,2016-05-28 00:00:00,6.442513,-75.728159,1.00021341266,0
Puerto Carreno,Colombia,Colombia_Vichada_Puerto_Carreno_20160528,2016-05-28 00:00:00,6.1848,-67.4885,1.0017073013,0
Santa Maria,Colombia,Colombia_Boyaca_Santa_Maria_20160528,2016-05-28 00:00:00,2.939062,-75.586386,1.00128047597,0
Independencia,Dominican Republic,Dominican_Republic_Independencia_20160528,2016-05-28 00:00:00,18.4127,-71.6199,1.01749983832,0
San Antonio,Colombia,Colombia_Tolima_San_Antonio_20160528,2016-05-28 00:00:00,3.914099,-75.479861,1.04545689711,0
Zacatecas,Mexico,Mexico_Zacatecas_20160528,2016-05-28 00:00:00,22.7709,-102.5832,1.0,2
Cachipay,Colombia,Colombia_Cundinamarca_Cachipay_20160528,2016-05-28 00:00:00,4.730877,-74.437361,1.0068292052,0
Cartagena Del Chaira,Colombia,Colombia_Caqueta_Cartagena_Del_Chaira_20160528,2016-05-28 00:00:00,1.3338448,-74.8434026,1.00234753929,0
Colombia,Colombia,Colombia_Huila_Colombia_20160528,2016-05-28 00:00:00,4.570868,-74.297333,1.01003039514,0
El Carmen De Chucuri,Colombia,Colombia_Santander_El_Carmen_De_Chucuri_20160528,2016-05-28 00:00:00,6.6989,-73.5116,1.00064023799,0
Maicao,Colombia,Colombia_Guajira_Maicao_20160528,2016-05-28 00:00:00,11.3789335,-72.2485171,1.00832309384,0
La Virginia,Colombia,Colombia_Risaralda_La_Virginia_20160528,2016-05-28 00:00:00,4.8892,-75.8707,1.06935911531,0
Barahona,Dominican Republic,Dominican_Republic_Barahona_20160528,2016-05-28 00:00:00,18.1922,-71.2399,1.01216452176,0
Tipacoque,Colombia,Colombia_Boyaca_Tipacoque_20160528,2016-05-28 00:00:00,6.420759,-72.691054,1.00042682532,0
Solano,Colombia,Colombia_Caqueta_Solano_20160528,2016-05-28 00:00:00,0.699152,-75.253555,1.00128047597,0
Balboa,Colombia,Colombia_Cauca_Balboa_20160528,2016-05-28 00:00:00,2.040728,-77.216606,1.00021341266,0
Caldas,Colombia,Colombia_Antioquia_Caldas_20160528,2016-05-28 00:00:00,5.29826,-75.2479061,1.00085365065,0
Leticia,Colombia,Colombia_Amazonas_Leticia_20160528,2016-05-28 00:00:00,-4.2119,-69.9395,1.05548729225,0
El Rosario,Colombia,Colombia_Narino_El_Rosario_20160528,2016-05-28 00:00:00,1.7431,-77.3351,1.0,1
Independencia,Dominican Republic,Dominican_Republic_Independencia_20160528,2016-05-28 00:00:00,18.4127,-71.6199,1.01749983832,0
Venecia,Colombia,Colombia_Cundinamarca_Venecia_20160528,2016-05-28 00:00:00,4.5927121,-74.1379427,1.0,0
Bajo Baudo,Colombia,Colombia_Choco_Bajo_Baudo_20160528,2016-05-28 00:00:00,5.3442678,-77.2864879,1.00021341266,0
Buesaco,Colombia,Colombia_Narino_Buesaco_20160528,2016-05-28 00:00:00,1.3845,-77.1557,1.00021341266,0
Barahona,Dominican Republic,Dominican_Republic_Barahona_20160528,2016-05-28 00:00:00,18.1922,-71.2399,1.01216452176,0
Valparaiso,Colombia,Colombia_Antioquia_Valparaiso_20160528,2016-05-28 00:00:00,5.615156,-75.625274,1.00106706331,0
Villamaria,Colombia,Colombia_Caldas_Villamaria_20160528,2016-05-28 00:00:00,5.042569,-75.514771,1.00064023799,0
Carepa,Colombia,Colombia_Antioquia_Carepa_20160528,2016-05-28 00:00:00,7.755354,-76.6554309,1.0256095195,0
Barahona,Dominican Republic,Dominican_Republic_Barahona_20160528,2016-05-28 00:00:00,18.1922,-71.2399,1.01216452176,0
Alto Baudo,Colombia,Colombia_Choco_Alto_Baudo_20160528,2016-05-28 00:00:00,5.7086757,-77.0564464,1.0,3
Entrerrios,Colombia,Colombia_Antioquia_Entrerrios_20160528,2016-05-28 00:00:00,6.566146,-75.516908,1.0,0
Gualmatan,Colombia,Colombia_Narino_Gualmatan_20160528,2016-05-28 00:00:00,0.9196,-77.5671,1.0,2
Zambrano,Colombia,Colombia_Bolivar_Zambrano_20160528,2016-05-28 00:00:00,9.744554,-74.8162,1.0,3
Independencia,Dominican Republic,Dominican_Republic_Independencia_20160528,2016-05-28 00:00:00,18.4127,-71.6199,1.01749983832,0
Barahona,Dominican Republic,Dominican_Republic_Barahona_20160528,2016-05-28 00:00:00,18.1922,-71.2399,1.01216452176,0
Barahona,Dominican Republic,Dominican_Republic_Barahona_20160528,2016-05-28 00:00:00,18.1922,-71.2399,1.01216452176,0
Guamal,Colombia,Colombia_Magdalena_Guamal_20160528,2016-05-28 00:00:00,3.880475,-73.7698769,1.00490849124,0
Leguizamo,Colombia,Colombia_Putumayo_Leguizamo_20160528,2016-05-28 00:00:00,-0.185957,-74.78366,1.01109745845,0
Independencia,Dominican Republic,Dominican_Republic_Independencia_20160528,2016-05-28 00:00:00,18.4127,-71.6199,1.01749983832,0
